ds,sg,n_img,t_id,node1,edge,node2
Town02_max_car,Town02_max_car/15_frame_5581.png,1,29,car_4,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_5581.png,1,30,car_5,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5581.png,1,31,car_5,visible,ego
Town02_max_car,Town02_max_car/15_frame_5581.png,1,32,car_5,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_5581.png,1,33,car_5,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_5581.png,1,34,car_6,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,0,Ego Lane,isIn,Root Road
Town02_max_car,Town02_max_car/15_frame_5601.png,1,1,ego,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,2,ego,inDFrontOf,car_2
Town02_max_car,Town02_max_car/15_frame_5601.png,1,3,ego,toLeftOf,car_2
Town02_max_car,Town02_max_car/15_frame_5601.png,1,4,ego,visible,car_2
Town02_max_car,Town02_max_car/15_frame_5601.png,1,5,ego,atDRearOf,car_3
Town02_max_car,Town02_max_car/15_frame_5601.png,1,6,ego,toLeftOf,car_3
Town02_max_car,Town02_max_car/15_frame_5601.png,1,7,ego,near,car_3
Town02_max_car,Town02_max_car/15_frame_5601.png,1,8,ego,atDRearOf,car_4
Town02_max_car,Town02_max_car/15_frame_5601.png,1,9,ego,toRightOf,car_4
Town02_max_car,Town02_max_car/15_frame_5601.png,1,10,ego,super_near,car_4
Town02_max_car,Town02_max_car/15_frame_5601.png,1,11,ego,atDRearOf,car_5
Town02_max_car,Town02_max_car/15_frame_5601.png,1,12,ego,toLeftOf,car_5
Town02_max_car,Town02_max_car/15_frame_5601.png,1,13,ego,visible,car_5
Town02_max_car,Town02_max_car/15_frame_5601.png,1,14,truck_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,15,car_0,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,16,car_1,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,17,car_2,isIn,Opposing Lane 0
Town02_max_car,Town02_max_car/15_frame_5601.png,1,18,car_2,visible,ego
Town02_max_car,Town02_max_car/15_frame_5601.png,1,19,car_2,inDFrontOf,ego
Town02_max_car,Town02_max_car/15_frame_5601.png,1,20,car_2,toLeftOf,ego
Town02_max_car,Town02_max_car/15_frame_5601.png,1,21,Opposing Lane 0,isIn,Root Road
Town02_max_car,Town02_max_car/15_frame_5601.png,1,22,car_3,isIn,Ego Lane
Town02_max_car,Town02_max_car/15_frame_5601.png,1,23,car_3,near,ego
Town02_max_car,Town02_max_car/15_frame_5601.png,1,24,car_3,inDFrontOf,ego
